method,split,risk_budget,seeds,mean_success_at_budget,ci95_success_at_budget,mean_safety_at_budget,ci95_safety_at_budget,mean_tail_at_budget,ci95_tail_at_budget,mean_coverage_at_budget,ci95_coverage_at_budget,mean_mean_selected_risk,ci95_mean_selected_risk
task_label_stratification,combined_extreme,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.57150,0.03451
task_label_stratification,combined_extreme,0.15,8,0.00463,0.00907,0.00000,0.00000,0.00000,0.00000,0.00463,0.00907,0.57150,0.03451
task_label_stratification,combined_extreme,0.20,8,0.01620,0.01071,0.00000,0.00000,0.00231,0.00454,0.01852,0.00970,0.57150,0.03451
task_label_stratification,combined_extreme,0.30,8,0.05556,0.03217,0.00231,0.00454,0.02546,0.01524,0.08102,0.04389,0.57150,0.03451
task_label_stratification,combined_tail_stress,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50531,0.05645
task_label_stratification,combined_tail_stress,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50531,0.05645
task_label_stratification,combined_tail_stress,0.15,8,0.00694,0.01361,0.00000,0.00000,0.00000,0.00000,0.00694,0.01361,0.50531,0.05645
task_label_stratification,combined_tail_stress,0.20,8,0.03472,0.02864,0.00000,0.00000,0.00000,0.00000,0.03472,0.02864,0.50531,0.05645
task_label_stratification,combined_tail_stress,0.30,8,0.11806,0.07257,0.00694,0.01361,0.01389,0.01782,0.13195,0.08215,0.50531,0.05645
task_label_stratification,compound_sensor_actuator_shift,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19118,0.03243
task_label_stratification,compound_sensor_actuator_shift,0.10,8,0.09028,0.06152,0.03472,0.03527,0.07639,0.05798,0.16667,0.11081,0.19118,0.03243
task_label_stratification,compound_sensor_actuator_shift,0.15,8,0.22222,0.10889,0.07639,0.04083,0.13889,0.06173,0.36111,0.13176,0.19118,0.03243
task_label_stratification,compound_sensor_actuator_shift,0.20,8,0.47222,0.10493,0.11806,0.04798,0.20139,0.06152,0.67361,0.13871,0.19118,0.03243
task_label_stratification,compound_sensor_actuator_shift,0.30,8,0.65278,0.07054,0.13889,0.05444,0.23611,0.04934,0.88889,0.06825,0.19118,0.03243
task_label_stratification,fixture_geometry_shift,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90823,0.03067
task_label_stratification,fixture_geometry_shift,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90823,0.03067
task_label_stratification,fixture_geometry_shift,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90823,0.03067
task_label_stratification,fixture_geometry_shift,0.20,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90823,0.03067
task_label_stratification,fixture_geometry_shift,0.30,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90823,0.03067
task_label_stratification,hard_regime,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.56278,0.02414
task_label_stratification,hard_regime,0.10,8,0.01805,0.01230,0.00694,0.00705,0.01528,0.01159,0.03333,0.02216,0.56278,0.02414
task_label_stratification,hard_regime,0.15,8,0.04722,0.02529,0.01528,0.00817,0.02778,0.01235,0.07500,0.02903,0.56278,0.02414
task_label_stratification,hard_regime,0.20,8,0.10417,0.02501,0.02361,0.00960,0.04167,0.01350,0.14583,0.03173,0.56278,0.02414
task_label_stratification,hard_regime,0.30,8,0.16389,0.02426,0.02916,0.01003,0.06250,0.01230,0.22639,0.02728,0.56278,0.02414
task_label_stratification,jammed_fixture_failures,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76236,0.01982
task_label_stratification,jammed_fixture_failures,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76236,0.01982
task_label_stratification,jammed_fixture_failures,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76236,0.01982
task_label_stratification,jammed_fixture_failures,0.20,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76236,0.01982
task_label_stratification,jammed_fixture_failures,0.30,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76236,0.01982
task_label_stratification,nominal_task_balance,0.05,8,0.99306,0.01361,0.00000,0.00000,0.00000,0.00000,0.99306,0.01361,0.01652,0.00489
task_label_stratification,nominal_task_balance,0.10,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.01652,0.00489
task_label_stratification,nominal_task_balance,0.15,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.01652,0.00489
task_label_stratification,nominal_task_balance,0.20,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.01652,0.00489
task_label_stratification,nominal_task_balance,0.30,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.01652,0.00489
task_label_stratification,out_of_distribution_tail,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.68575,0.07451
task_label_stratification,out_of_distribution_tail,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.68575,0.07451
task_label_stratification,out_of_distribution_tail,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.68575,0.07451
task_label_stratification,out_of_distribution_tail,0.20,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.68575,0.07451
task_label_stratification,out_of_distribution_tail,0.30,8,0.00000,0.00000,0.00000,0.00000,0.02083,0.02864,0.02083,0.02864,0.68575,0.07451
task_label_stratification,rare_mechanism_combo,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.52346,0.04645
task_label_stratification,rare_mechanism_combo,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.52346,0.04645
task_label_stratification,rare_mechanism_combo,0.15,8,0.00694,0.01361,0.00000,0.00000,0.00000,0.00000,0.00694,0.01361,0.52346,0.04645
task_label_stratification,rare_mechanism_combo,0.20,8,0.01389,0.01782,0.00000,0.00000,0.00694,0.01361,0.02083,0.01993,0.52346,0.04645
task_label_stratification,rare_mechanism_combo,0.30,8,0.04861,0.05221,0.00000,0.00000,0.04167,0.02722,0.09028,0.07110,0.52346,0.04645
task_label_stratification,rare_slip_failures,0.05,8,0.31944,0.13611,0.00000,0.00000,0.00000,0.00000,0.31944,0.13611,0.08750,0.02061
task_label_stratification,rare_slip_failures,0.10,8,0.72917,0.13718,0.00694,0.01361,0.00694,0.01361,0.73611,0.13611,0.08750,0.02061
task_label_stratification,rare_slip_failures,0.15,8,0.85417,0.07682,0.00694,0.01361,0.02083,0.01993,0.87500,0.07903,0.08750,0.02061
task_label_stratification,rare_slip_failures,0.20,8,0.89583,0.06322,0.00694,0.01361,0.02083,0.01993,0.91667,0.06825,0.08750,0.02061
task_label_stratification,rare_slip_failures,0.30,8,0.95139,0.03213,0.00694,0.01361,0.03472,0.02864,0.98611,0.01782,0.08750,0.02061
uncertainty_sampling,actuator_limit_failures,0.05,8,0.59722,0.16171,0.00000,0.00000,0.00000,0.00000,0.59722,0.16171,0.05342,0.01274
uncertainty_sampling,actuator_limit_failures,0.10,8,0.88889,0.10081,0.00000,0.00000,0.00000,0.00000,0.88889,0.10081,0.05342,0.01274
uncertainty_sampling,actuator_limit_failures,0.15,8,0.98611,0.01782,0.00000,0.00000,0.00000,0.00000,0.98611,0.01782,0.05342,0.01274
uncertainty_sampling,actuator_limit_failures,0.20,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.05342,0.01274
uncertainty_sampling,actuator_limit_failures,0.30,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.05342,0.01274
uncertainty_sampling,combined_extreme,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.57934,0.01700
uncertainty_sampling,combined_extreme,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.57934,0.01700
uncertainty_sampling,combined_extreme,0.15,8,0.00694,0.00664,0.00000,0.00000,0.00000,0.00000,0.00694,0.00664,0.57934,0.01700
uncertainty_sampling,combined_extreme,0.20,8,0.01852,0.01188,0.00000,0.00000,0.00000,0.00000,0.01852,0.01188,0.57934,0.01700
uncertainty_sampling,combined_extreme,0.30,8,0.06482,0.02473,0.00231,0.00454,0.00926,0.00686,0.07408,0.02473,0.57934,0.01700
uncertainty_sampling,combined_tail_stress,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.47547,0.06851
uncertainty_sampling,combined_tail_stress,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.47547,0.06851
uncertainty_sampling,combined_tail_stress,0.15,8,0.01389,0.01782,0.00000,0.00000,0.00000,0.00000,0.01389,0.01782,0.47547,0.06851
uncertainty_sampling,combined_tail_stress,0.20,8,0.03472,0.02864,0.00000,0.00000,0.00000,0.00000,0.03472,0.02864,0.47547,0.06851
uncertainty_sampling,combined_tail_stress,0.30,8,0.14583,0.07110,0.00694,0.01361,0.02083,0.01993,0.16667,0.07700,0.47547,0.06851
uncertainty_sampling,compound_sensor_actuator_shift,0.05,8,0.00694,0.01361,0.01389,0.02722,0.02083,0.04083,0.02778,0.04116,0.15754,0.02527
uncertainty_sampling,compound_sensor_actuator_shift,0.10,8,0.13889,0.07419,0.06945,0.04485,0.11111,0.07700,0.25000,0.13176,0.15754,0.02527
uncertainty_sampling,compound_sensor_actuator_shift,0.15,8,0.37500,0.07054,0.12500,0.06087,0.18056,0.08167,0.55556,0.13176,0.15754,0.02527
uncertainty_sampling,compound_sensor_actuator_shift,0.20,8,0.53472,0.08955,0.16667,0.04115,0.22917,0.05612,0.76389,0.11595,0.15754,0.02527
uncertainty_sampling,compound_sensor_actuator_shift,0.30,8,0.68750,0.06805,0.16667,0.04115,0.25000,0.05444,0.93750,0.04335,0.15754,0.02527
uncertainty_sampling,fixture_geometry_shift,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.89943,0.03450
uncertainty_sampling,fixture_geometry_shift,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.89943,0.03450
uncertainty_sampling,fixture_geometry_shift,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.89943,0.03450
uncertainty_sampling,fixture_geometry_shift,0.20,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.89943,0.03450
uncertainty_sampling,fixture_geometry_shift,0.30,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.89943,0.03450
uncertainty_sampling,hard_regime,0.05,8,0.00139,0.00272,0.00278,0.00544,0.00417,0.00817,0.00556,0.00823,0.55900,0.01363
uncertainty_sampling,hard_regime,0.10,8,0.02778,0.01484,0.01389,0.00897,0.02222,0.01540,0.05000,0.02635,0.55900,0.01363
uncertainty_sampling,hard_regime,0.15,8,0.07917,0.01669,0.02500,0.01217,0.03611,0.01633,0.11528,0.02759,0.55900,0.01363
uncertainty_sampling,hard_regime,0.20,8,0.11806,0.02433,0.03333,0.00823,0.04583,0.01123,0.16389,0.02874,0.55900,0.01363
uncertainty_sampling,hard_regime,0.30,8,0.17639,0.02380,0.03472,0.00642,0.05556,0.01008,0.23195,0.01993,0.55900,0.01363
uncertainty_sampling,jammed_fixture_failures,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.73459,0.01526
uncertainty_sampling,jammed_fixture_failures,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.73459,0.01526
uncertainty_sampling,jammed_fixture_failures,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.73459,0.01526
uncertainty_sampling,jammed_fixture_failures,0.20,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.73459,0.01526
uncertainty_sampling,jammed_fixture_failures,0.30,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.73459,0.01526
uncertainty_sampling,nominal_task_balance,0.05,8,0.99306,0.01361,0.00000,0.00000,0.00000,0.00000,0.99306,0.01361,0.01607,0.00430
uncertainty_sampling,nominal_task_balance,0.10,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.01607,0.00430
uncertainty_sampling,nominal_task_balance,0.15,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.01607,0.00430
uncertainty_sampling,nominal_task_balance,0.20,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.01607,0.00430
uncertainty_sampling,nominal_task_balance,0.30,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.01607,0.00430
uncertainty_sampling,out_of_distribution_tail,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.72515,0.06169
uncertainty_sampling,out_of_distribution_tail,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.72515,0.06169
uncertainty_sampling,out_of_distribution_tail,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.72515,0.06169
uncertainty_sampling,out_of_distribution_tail,0.20,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.72515,0.06169
uncertainty_sampling,out_of_distribution_tail,0.30,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.72515,0.06169
uncertainty_sampling,rare_mechanism_combo,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.53739,0.04039
uncertainty_sampling,rare_mechanism_combo,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.53739,0.04039
uncertainty_sampling,rare_mechanism_combo,0.15,8,0.00694,0.01361,0.00000,0.00000,0.00000,0.00000,0.00694,0.01361,0.53739,0.04039
uncertainty_sampling,rare_mechanism_combo,0.20,8,0.02083,0.01993,0.00000,0.00000,0.00000,0.00000,0.02083,0.01993,0.53739,0.04039
uncertainty_sampling,rare_mechanism_combo,0.30,8,0.04861,0.02467,0.00000,0.00000,0.00694,0.01361,0.05556,0.02058,0.53739,0.04039
uncertainty_sampling,rare_slip_failures,0.05,8,0.25000,0.12347,0.00000,0.00000,0.00000,0.00000,0.25000,0.12347,0.09330,0.02295
uncertainty_sampling,rare_slip_failures,0.10,8,0.68056,0.15365,0.00694,0.01361,0.01389,0.01782,0.69444,0.15399,0.09330,0.02295
uncertainty_sampling,rare_slip_failures,0.15,8,0.86111,0.07970,0.00694,0.01361,0.01389,0.01782,0.87500,0.07903,0.09330,0.02295
uncertainty_sampling,rare_slip_failures,0.20,8,0.90278,0.06426,0.00694,0.01361,0.02778,0.02910,0.93055,0.06426,0.09330,0.02295
uncertainty_sampling,rare_slip_failures,0.30,8,0.94444,0.03564,0.00694,0.01361,0.02778,0.02910,0.97222,0.02910,0.09330,0.02295
